Date,sma10,wma10,ema10,mom,stck%,stcd%,rsi,macd,r,ad,cci,roc,obv,ris,lband,hband,t_n
2008-03-26,12396.27900390625,12435.968714488636,12544.508420563776,-154.5,73.58465201348574,36.403343097457665,51.06135493286732,-276.0061202201705,-26.415347986514263,719609892.6120158,68.14511546430658,0.38196033213499164,444500000.0,0.00025035809439950054,11748.291482026834,13044.266525785664,12604.580078125
2008-03-27,12370.6240234375,12473.841637073863,12555.430540120362,171.1396484375,83.03460004295937,41.54845107055233,44.10753385666549,-253.12307483297263,-16.96539995704063,807265739.3970215,56.312719537906325,-1.9947687880078941,330200000.0,0.00018912227406171642,11780.559352761209,12960.688694113791,12820.4697265625
2008-03-28,12409.326953125,12555.631764914773,12603.61948310984,578.8701171875,95.43872070292355,50.503064738057326,59.84741792203326,-215.08820321741223,-4.56127929707646,893777747.9812381,92.20767074252305,3.112809355252024,452800000.0,0.00033131754444906664,11760.057555413163,13058.596350836839,12525.5400390625
2008-03-31,12437.72099609375,12576.76141690341,12589.423220555778,738.0302734375,70.5175462700509,56.957086734821054,56.86436808528621,-206.36480932240192,-29.482453729949093,854216300.8553734,36.92490906565845,2.3194716274664753,328700000.0,7.060702117078374e-05,11795.478773952189,13079.963218235313,12656.419921875
2008-04-01,12524.61201171875,12616.524857954546,12601.604438977454,692.259765625,79.82789885353242,64.36343038618354,74.89699981532159,-186.73794528488725,-20.17210114646758,859494230.4502116,57.50900662672766,7.371448028691652,443200000.0,0.00010523911641568109,12042.640323878006,13006.583699559493,13189.3603515625
2008-04-02,12647.13203125,12737.388192471592,12708.469150356552,928.919921875,100.0,72.73186344239384,79.15338859736649,-126.71893838259166,-0.0,1004494230.4502116,200.6094146092642,10.240586713246758,588200000.0,0.00042873619012808605,12174.516208041547,13119.747854458452,13389.900390625
2008-04-03,12760.07802734375,12872.436985085227,12832.365739496268,907.330078125,100.0,79.33063467502845,78.15822520698079,-62.25391346688775,-0.0,1147094230.4502115,204.81637486735306,9.212229914698817,730800000.0,0.0004935881755045655,12182.836049833051,13337.32000485445,13293.2197265625
2008-04-04,12841.14296875,12969.371839488636,12916.15737350831,813.1298828125,89.92143891893762,82.58767496518308,71.55855940553688,-18.75009890297042,-10.078561081062372,1151972064.404258,129.3143480415839,6.4942507333663375,608800000.0,0.0003520533638731898,12216.792091791447,13465.493845708554,13450.23046875
2008-04-07,12938.15703125,13080.115021306818,13013.261572643161,705.0107421875,96.6198314450253,86.53252605770962,73.84058917038482,28.072836088313124,-3.380168554974704,1242423593.0373974,111.25209105891469,7.773506738702239,734000000.0,0.00039578545558163324,12268.5165353856,13607.797527114402,13250.4296875
2008-04-08,12988.67802734375,13136.891867897728,13056.383048071675,543.7998046875,77.68622344870474,86.66309116956197,62.82707065197178,48.49902954486424,-22.313776551295256,1162627853.1888843,71.5068803171343,3.9639172315294373,623400000.0,0.0002015229414457807,12308.733417219617,13668.622637467884,13111.8896484375
2008-04-09,13029.20400390625,13159.293980823864,13066.475157229097,507.3095703125,64.55783238339548,85.76040920655294,59.79237575297651,52.89813492555368,-35.44216761660452,1121339259.0777397,33.81295154005067,3.1893568110705006,506100000.0,6.34617774857619e-05,12373.454636520277,13684.953371292224,12945.2998046875
2008-04-10,13063.2759765625,13144.038671875,13044.443274948806,124.830078125,48.77137360181455,82.33408656243844,57.98386554221874,42.452681406999545,-51.22862639818545,1066421347.1632643,-19.28651558817107,2.703142226481724,378100000.0,-9.031132166744912e-05,12466.570513151424,13659.981439973575,13323.73046875
2008-04-11,13113.60205078125,13191.394034090908,13095.222764730841,798.1904296875,84.63238376564067,81.25345286871017,60.95787501780813,63.97333140847877,-15.36761623435934,1208230804.3034186,41.84367981401494,3.92544698377785,525700000.0,0.0001602369945000973,12522.434374005708,13704.769727556792,12917.509765625
2008-04-14,13152.7990234375,13155.740891335226,13062.911310347961,261.08984375,41.04201993926244,78.30590023563133,58.14014424334707,47.70012838076764,-58.95798006073756,1150632258.9551325,-62.59427753264204,3.1293638864279885,424700000.0,-0.00017888911507978484,12683.344325654014,13622.253721220985,12990.580078125
2008-04-15,13186.2150390625,13126.246537642046,13049.760177216513,-198.7802734375,23.73706542691233,72.69681689296931,57.110322414409325,40.23584748007124,-76.26293457308766,1183939134.072441,-92.93473000929453,2.6402423300798277,537100000.0,-0.0001483632417323359,12828.59750262152,13543.832575503478,13146.1298828125
2008-04-16,13181.8919921875,13118.958327414774,13067.281941870328,-243.7705078125,45.83349550461215,67.28016644343053,48.9041337339066,46.33776740496796,-54.16650449538785,1137587907.6105976,-6.849186198263915,-0.32776774307238205,658200000.0,-2.7129724167210187e-05,12823.486749288732,13540.29723508627,13398.2998046875
2008-04-17,13182.73193359375,13158.305202414773,13127.467007837085,105.080078125,84.67927049398871,65.74809349282938,50.20748889942831,70.70652729735048,-15.320729506011284,1128969785.113668,105.83272451526051,0.06272947383821383,785300000.0,0.00016352291177552903,12822.346813025124,13543.117054162376,13476.4501953125
2008-04-18,13201.05498046875,13211.708522727273,13190.918496468978,26.2197265625,96.94179949310917,66.45012955024654,54.56812354102371,95.22730735067125,-3.0582005068908344,1220463386.29063,101.6674479111409,1.3783753862419728,887700000.0,0.0002086160653456883,12803.36207772981,13598.747883207692,13696.5498046875
2008-04-21,13225.6869140625,13301.798490767045,13282.851461599617,446.1201171875,95.13055047397306,66.30120145314133,55.95370559640914,130.911336831472,-4.8694495260269415,1237813096.7635732,170.02351921251673,1.8313391470115958,1012200000.0,0.0003560215009508084,12747.03944982017,13704.334378304831,13547.8203125
2008-04-22,13255.4259765625,13360.368199573864,13331.027616308776,435.9306640625,78.24502466877321,66.35708157514817,57.37009020451391,145.51258178487478,-21.754975331226788,1201987516.362858,95.23871593281378,2.2443847634658076,911400000.0,0.00022058463941822463,12738.87120086808,13771.980752256919,13579.16015625
2008-04-23,13302.15302734375,13419.228959517046,13376.142623570817,633.8603515625,81.80309329785464,68.0816076665941,62.22996740106707,157.79408508984852,-18.196906702145352,1198734868.4445364,80.55711722328508,3.5637159886270324,1023600000.0,0.0002082423261383613,12761.99043715779,13842.315617529708,13540.8701171875
2008-04-24,13361.71005859375,13462.632066761364,13406.093076955667,217.1396484375,77.45595653861079,70.95006596027372,66.7102508740588,162.5636462714956,-22.54404346138921,1150322512.4164577,63.62932557155966,4.600668362152136,914900000.0,0.00013408467764088427,12862.266253409927,13861.153863777572,13863.4697265625
2008-04-25,13415.683984375,13553.861097301136,13489.252467793272,945.9599609375,97.77177249084478,72.26400483279413,65.63356186663755,190.18234656314235,-2.228227509155212,1256008141.3052506,109.8447753570784,4.050961996555136,1042000000.0,0.00033377779523506026,12834.375544782286,13996.992423967715,13894.3701171875
2008-04-28,13513.37001953125,13640.894939630682,13562.910222228587,903.7900390625,90.33936610427601,77.19373944929548,86.15592476366656,212.11859764989458,-9.660633895723988,1277566868.4801276,120.2998559982321,7.562296211008404,1181400000.0,0.0002819430660934908,12972.875430574544,14053.864608487957,13849.990234375
2008-04-30,13599.31103515625,13702.098615056819,13615.106588073388,703.8603515625,82.79978391385482,83.10001129798974,82.49902876194105,223.3475376484912,-17.200216086145176,1248662453.321167,105.81571983141369,6.615641111340144,1038200000.0,0.00018433227872405214,13153.673843589793,14044.948226722707,13766.8603515625
2008-05-01,13661.38408203125,13732.562127130683,13642.698181435044,368.560546875,65.74719929370417,85.09138167689893,74.8334093878342,222.96842548401582,-34.25280070629582,1193874732.283117,61.826814765186036,4.721773436618444,927500000.0,7.720760129274286e-05,13326.331697247451,13996.43646681505,14049.259765625
2008-05-02,13726.480078125,13803.084978693181,13716.61846946958,572.8095703125,96.84185828249649,86.3076404557497,75.42775487721049,242.6580381523454,-3.1581417175035194,1266009544.1967704,133.38690312008808,4.8585266073069695,1041600000.0,0.00023515109894370765,13368.983463742827,14083.976692507173,14102.48046875
2008-05-07,13789.08310546875,13871.448686079546,13786.775196611474,405.9306640625,86.02089576415324,85.21555008285412,74.93967916552224,259.56456527109367,-13.979104235846764,1246079665.7155185,145.52710341566765,4.645364798329841,1181400000.0,0.00022727933458966318,13410.042456270417,14168.123754667082,13943.259765625
2008-05-08,13813.7541015625,13899.480806107955,13815.226936432115,395.439453125,65.06059565912162,82.20855460136897,60.329421500714304,257.1510524764253,-34.93940434087838,1155232523.6741457,66.76412053850035,1.8012562612890008,1061100000.0,9.375124467276575e-05,13429.930712664616,14197.577490460382,13655.33984375
2008-05-09,13824.5060546875,13870.678213778408,13786.156555944457,76.1796875,27.157936957888364,77.09984583028049,54.03177965170697,229.361656348392,-72.84206304211163,1037892631.4874222,-41.23630971315551,0.7936297409465659,930700000.0,-0.00012236691153253882,13465.886904827501,14183.125204547498,13743.3603515625
2008-05-12,13840.92607421875,13855.924449573864,13778.37542787501,202.490234375,34.60250402835081,72.3797869033301,55.90613744280593,211.99710836590566,-65.39749597164919,1100097155.5140686,-79.60259345741449,1.209207295761399,1033700000.0,-7.049074760827218e-05,13515.218793700022,14166.63335473748,13953.73046875
2008-05-13,13882.212109375,13876.434339488636,13810.258162579554,90.2607421875,61.83485326495347,70.81767657596438,63.21439712237592,212.75814583770807,-38.165146735046534,1204579076.8959682,8.508795165744667,3.0489942521378604,1162900000.0,5.151798489428253e-05,13620.786044458979,14143.63817429102,14118.5498046875
2008-05-14,13907.7201171875,13919.404829545454,13866.311188417361,224.1796875,86.5087672618717,69.69137605306707,59.081584828723734,224.0777872270137,-13.491232738128305,1343127461.7383661,85.57156719177549,1.8399439906177664,1305400000.0,0.00015159183944135542,13611.168864800859,14204.271369574142,14251.740234375
2008-05-15,13943.45712890625,13981.953941761363,13936.389196773296,401.75,87.551764439934,69.41261588663288,61.85959447275819,241.01773669824252,-12.448235560065989,1329015641.2632768,150.17388920819243,2.5720497883198674,1465500000.0,0.0002210951721791055,13582.759531634472,14304.154726178027,14219.48046875
2008-05-16,13980.40615234375,14032.140003551136,13987.860337132697,452.6201171875,79.68542752165266,69.10118024741266,62.36124723931992,248.9697074113301,-20.314572478347348,1220747843.7904186,120.22767845243465,2.667801407238131,1321400000.0,0.00017100670309651192,13591.018216151862,14369.794088535638,14269.6103515625
2008-05-19,14030.68115234375,14084.722585227273,14039.08761248357,220.3505859375,85.57024859709158,71.08348517775138,67.19919712847815,256.3615872837072,-14.429751402908419,1195898475.237672,101.95303749640495,3.651885667184379,1455200000.0,0.00017029052019961138,13634.79282683064,14426.56947785686,14160.08984375
2008-05-20,14041.76416015625,14108.251438210227,14061.088018168375,57.609375,72.71347422603591,68.67064677210534,54.300166717187025,250.49476790199515,-27.286525773964083,1110144648.4167314,54.85412439788995,0.7888677408910418,1295400000.0,8.426696406816259e-05,13638.283290913483,14445.245029399017,13926.2998046875
2008-05-21,14024.14609375,14087.257919034091,14036.58107026276,-16.9599609375,45.268515811738006,64.59540877686382,44.00436556125179,224.39369811473262,-54.731484188262,1080574423.2735636,-32.89783437095317,-1.2492884812207516,1135200000.0,-6.97698729094856e-05,13617.435575455798,14430.856612044201,13978.4599609375
2008-05-22,14027.66611328125,14078.951349431818,14026.013595839984,323.1201171875,51.39167368837377,63.22851657978903,51.29205311164529,205.54787301799115,-48.60832631162623,1233683948.3353477,-50.55360687297263,0.2524531272040184,1294500000.0,-3.507793238474771e-05,13623.213726216141,14432.118500346358,14012.2001953125
2008-05-23,14063.3521484375,14076.13936434659,14023.502068471349,268.83984375,55.35248969671957,66.04797185367215,66.10379228498678,191.13172819982537,-44.64751030328043,1196898055.948278,-5.789278050990432,2.613339218546316,1441000000.0,-3.6372518148656925e-05,13742.209347745647,14384.494949129352,13690.1904296875
2008-05-26,14058.03515625,14008.291779119318,13962.89995232883,-263.5400390625,4.379908500955276,63.0257123009326,48.0189899854315,151.97149978018024,-95.62009149904472,1100454351.99958,-128.18905906934512,-0.3868771575137739,1323200000.0,-0.00026166154976427236,13714.871078698485,14401.199233801515,13893.3095703125
2008-05-27,14051.99306640625,13978.341672585228,13950.247155598587,-225.240234375,32.03357358147896,60.04558433258514,47.736602932601095,135.76177648381963,-67.96642641852104,1158531734.2665496,-79.08683807896,-0.43300892598445473,1423400000.0,-0.00011292597095931612,13699.689820530977,14404.296312281524,13709.4404296875
2008-05-28,14011.08212890625,13916.059375,13906.464114523842,-542.2998046875,7.000700668360503,52.09477767323402,34.89020977003203,106.84708431876606,-92.99929933163949,1063077192.348211,-87.12695517635136,-2.8976727826831876,1290900000.0,-0.0002152879388212513,13607.86040127906,14414.30385653344,14124.4697265625
2008-05-29,13998.355078125,13936.675301846592,13946.10149853087,-95.0107421875,63.50488407063056,49.69008963630368,46.10942973330077,116.08324280832312,-36.49511592936944,1172654295.2431476,14.348041115776835,-0.8930173138121427,1419600000.0,9.009247710438325e-05,13618.992428706166,14377.717727543833,14338.5400390625
2008-05-30,14010.26103515625,13998.527112926136,14017.453960445711,68.9296875,96.03592528840973,51.32513941297939,53.275477322833204,139.07349740489008,-3.9640747115902744,1285673474.4065256,120.92845095458468,0.8372990178801254,1586300000.0,0.00023431326731350094,13597.852548058378,14422.669522254124,14440.1396484375
2008-06-02,14027.31396484375,14076.686860795455,14094.305903716946,280.0498046875,97.3984625731044,52.50796081058066,54.56227054356812,163.6057341198084,-2.6015374268956064,1416612615.3675942,136.58231814417374,1.1950522310956255,1741100000.0,0.0002943013071699992,13562.630231234381,14491.997698453119,14209.169921875
2008-06-03,14032.22197265625,14109.751580255683,14115.190270654773,282.8701171875,68.63549410604378,52.10016279858146,51.232946343847246,162.53675923768242,-31.364505893956217,1417669566.7145064,74.79452094208533,0.34660852202617226,1588500000.0,0.00012610116171448622,13561.041030603452,14503.40291470905,14435.5703125
2008-06-04,14083.1490234375,14183.087642045455,14173.441187353907,457.1103515625,96.82943706728705,57.25625492413635,62.841119120399846,177.9074025652153,-3.1705629327129468,1586569566.7145064,103.83852640890808,3.6568974885998284,1757400000.0,0.00025024324352173846,13561.39680908314,14604.901237791859,14341.1201171875
2008-06-05,14119.4150390625,14229.991477272728,14203.928265505469,328.919921875,84.92568298363146,60.609655853662126,58.953431854740714,180.38800608675592,-15.074317016368527,1618756467.6299615,71.84254750964467,2.594421397374574,1605300000.0,0.00015702143290754965,13581.641674355942,14657.188403769058,14489.4404296875
2008-06-06,14167.1390625,14297.268821022728,14255.839568084019,799.25,88.04860586376331,63.87926747036651,61.15131750086939,192.10761490178993,-11.951394136236688,1468056467.6299615,105.047243255179,3.4058907789131587,1756000000.0,0.0002274992613297782,13592.457090510003,14741.821034489998,14181.3798828125
2008-06-09,14216.2580078125,14299.858061079545,14242.301443489196,288.0703125,55.12557454109769,68.95383407438075,61.55256763026492,174.5257535115561,-44.87442545890231,1442398850.0694,-1.7491923466946357,3.58789350409505,1634000000.0,-2.45339701775475e-05,13736.990017201337,14695.525998423662,14021.169921875
2008-06-10,14229.04404296875,14264.3875,14202.095712286613,311.7294921875,38.003623627050295,69.55083907893787,53.069169716794086,145.98161162377437,-61.996376372949705,1349606318.4458687,-49.9392748687829,0.9203016093135544,1513300000.0,-0.00014609141729129033,13778.989220485062,14679.098865452437,14183.48046875
2008-06-11,14276.448046875,14256.10321377841,14198.711122552682,59.0107421875,45.644202646283794,73.4151892767302,61.49789544245451,134.9022094780903,-54.355797353716206,1466350647.9619381,-71.61208116337161,3.4577635862947145,1644400000.0,-6.511954361459718e-05,13982.516023033222,14570.38007071678,13888.599609375
2008-06-12,14252.86103515625,14185.585316051136,14142.327211065829,-449.9404296875,8.066222896332093,67.87132315930036,43.924858000777725,101.16115964767778,-91.93377710366791,1423495106.0691295,-164.57994704760557,-1.6699396278496905,1511000000.0,-0.0002555707411184031,13885.298460343594,14620.423609968904,13973.73046875
2008-06-13,14216.380078125,14134.834303977274,14111.673257917495,-466.4091796875,20.654030086272996,60.33313363908668,39.93536042383215,80.36409617344725,-79.345969913727,1519004193.0574553,-115.53510906504714,-2.5442588249476508,1741400000.0,-0.00017068311907921524,13818.877879318505,14613.882276931494,14354.3701171875
2008-06-16,14207.803125,14159.923401988637,14155.799959602951,145.2001953125,68.78206529187982,57.47149391096423,47.94944447194249,93.51868681772794,-31.217934708120183,1625613811.2422152,35.440510489650386,-0.5939660788480028,1861300000.0,0.00010315950389937547,13826.616945048556,14588.989304951445,14348.3701171875
2008-06-17,14221.72314453125,14185.481036931818,14190.812715527414,-87.2001953125,68.02342595302214,57.41028709566207,53.72910275602149,102.28061752971371,-31.976574046977852,1638378984.6817071,55.87951491360175,0.9796504375544237,1750600000.0,8.905177760048732e-05,13831.299374155322,14612.146914907178,14452.8203125
2008-06-18,14223.44814453125,14227.498703835226,14238.450460431519,111.7001953125,81.23009713892706,55.85035310282607,50.494424291280396,116.31199628876675,-18.769902861072936,1726695272.896119,79.28385889525651,0.11949649114356735,1861500000.0,0.0001612634050744865,13829.127293075833,14617.768995986668,14130.169921875
2008-06-19,14202.353125,14210.539026988636,14218.76308978488,-359.2705078125,40.434217301273904,51.401206534590315,44.65313562346874,100.24125622063002,-59.565782698726096,1658297205.3869572,-11.238415823584814,-1.4709464364619684,1730600000.0,-5.082481930261091e-05,13812.929720508613,14591.776529491386,13942.080078125
2008-06-20,14147.61708984375,14163.216654829546,14168.457087664901,-239.2998046875,19.966362717098903,44.59298221992387,36.40046372119273,71.50355203652725,-80.0336372829011,1563755010.837237,-69.88077514602735,-3.7776500356839873,1600900000.0,-0.00014528030438871624,13781.836241310253,14513.397938377248,13857.4697265625
2008-06-23,14115.22607421875,14110.46258877841,14111.91393110083,-163.7001953125,23.640190795737045,41.44444384538781,40.9470344580623,41.423857727340874,-76.35980920426296,1622555927.510339,-127.49379950522392,-2.284052461231728,1483200000.0,-0.00018260872783825837,13711.720009737675,14518.732138699825,13849.5595703125
2008-06-24,14098.0650390625,14062.159588068182,14064.213138230223,-333.9208984375,22.654071940414074,39.90948867672418,44.75734104715346,16.754069291626365,-77.34592805958593,1682456823.3324103,-95.11118043510665,-1.2239374639826857,1383100000.0,-0.0001762692029448354,13666.403143403308,14529.726934721692,13829.919921875
2008-06-25,14062.708984375,14013.405930397726,14021.614371620182,-58.6796875,23.281526896974718,37.673221101793274,38.16733317732757,-4.331737697653807,-76.71847310302527,1801817608.731734,-92.06901569518016,-2.492762955143404,1259600000.0,-0.00016553642883362706,13607.54506549639,14517.87290325361,13822.3203125
2008-06-26,14056.0810546875,13969.698899147726,13985.379088143785,-151.41015625,22.370641926927874,39.103663004852855,47.253743276991976,-21.408828961933978,-77.62935807307213,1723828996.3221803,-59.42243203004255,-0.47722087711608113,1145200000.0,-0.00016630577276697202,13589.189706639225,14522.972402735775,13544.3603515625
2008-06-27,14013.14404296875,13876.658771306818,13905.193863310824,-810.009765625,8.952105586720972,37.93347055489765,34.660420238371856,-56.71778533822726,-91.04789441327902,1748840050.2605748,-128.51661108448099,-3.072694998287803,1017500000.0,-0.00033453141562579414,13453.998474639735,14572.289611297765,13481.3798828125
2008-06-30,13925.84501953125,13779.974378551136,13828.136775947492,-866.990234375,2.757146699454392,31.33097869565511,9.65441356999466,-88.75922404799167,-97.2428533005456,1671634046.6441832,-110.96442383485144,-6.081703531732871,893800000.0,-0.00031916564926249023,13335.341468373965,14516.348570688537,13463.2001953125
2008-07-01,13837.32802734375,13695.85713778409,13761.784670377492,-989.6201171875,1.4536017435191557,24.673996274704812,9.546936254382643,-114.30164569754561,-98.54639825648084,1578390433.2410994,-104.83363050806122,-6.169132205578391,772400000.0,-0.00027037577723960986,13261.516840932405,14413.139213755096,13286.3701171875
2008-07-02,13720.6830078125,13595.682972301136,13675.345660706584,-843.7998046875,3.648674609704909,16.915854021782597,0.0,-147.11703475263676,-96.35132539029509,1486097794.6516073,-124.52283919455952,-8.070744464342763,635900000.0,-0.00031653882709607414,13223.668092199923,14217.697923425078,13265.400390625
2008-07-03,13634.2060546875,13512.904314630681,13600.810157055386,-676.6796875,13.678398493094107,14.240272140964615,0.0,-172.82334869818987,-86.32160150690589,1549064929.744119,-124.56459406950067,-6.120022165559702,481700000.0,-0.000270500286252974,13151.555182789307,14116.856926585693,13237.8896484375
2008-07-04,13563.78701171875,13440.846786221591,13534.824610033951,-619.580078125,14.308561229641981,13.674491992218924,0.0,-193.18871542606576,-85.69143877035802,1588765427.307335,-110.93623965188145,-5.050827607799848,364300000.0,-0.00024027018634226839,13075.905253999059,14051.668769438442,13360.0400390625
2008-07-07,13514.04404296875,13403.801882102272,13503.045597130049,-489.51953125,28.995925460587348,14.210065458703955,16.46829889984886,-197.1987155712577,-71.00407453941266,1651855242.5445611,-69.70728807146732,-3.5896141021077512,471400000.0,-0.0001139584889738292,13055.528531232425,13972.559554705074,13033.099609375
2008-07-08,13432.398046875,13316.357439630681,13417.600872083676,-796.8203125,5.026768998103526,12.4473351644729,11.515357400303259,-224.17389280457064,-94.97323100189648,1568160848.4335759,-114.20808633404009,-5.895205235895292,349600000.0,-0.00029726519129835867,12951.703807844968,13913.092285905032,13052.1298828125
2008-07-09,13354.61904296875,13247.2177734375,13351.151601307098,-770.1904296875,6.996736770170764,10.818856151792502,13.317028910413185,-241.23551819400745,-93.00326322982923,1458616806.3654375,-91.86619445512756,-5.623966324145213,472500000.0,-0.00022650527071044522,12905.730691771678,13803.507394165823,13067.2099609375
2008-07-10,13279.1080078125,13194.961576704545,13299.525848512625,-477.150390625,20.27276211412332,10.609068170512048,14.636201069283928,-250.65079660374977,-79.72723788587668,1495444233.9141655,-112.59432519455345,-5.46297824453994,592600000.0,-0.00015957250046489088,12926.635473727794,13631.580541897205,13039.6904296875
2008-07-11,13228.641015625,13151.431107954546,13252.283045089875,-441.689453125,17.856491723216195,11.49950678416157,19.121682018728407,-257.36631014011255,-82.1435082767838,1493695822.7949786,-98.3512327011899,-3.7260520893980824,446300000.0,-0.0001428344647906928,12898.741021047224,13558.541010202776,13010.16015625
2008-07-14,13181.51904296875,13111.70731534091,13208.260701664443,-453.0400390625,13.968667051441644,12.620658819360294,19.937798345525707,-262.050494294499,-86.03133294855836,1416018115.8577313,-76.8592182635767,-3.4953375000081492,322500000.0,-0.00012999934693426384,12875.749741754998,13487.288344182502,12754.5595703125
2008-07-15,13110.65498046875,13034.0783203125,13125.769586873179,-531.810546875,5.006068343935063,12.975905479401884,15.30224640661011,-283.12389905668715,-94.99393165606494,1346633017.9500623,-186.26852721155817,-5.263537752686232,203700000.0,-0.0002716076433150998,12772.146410369274,13449.163550568224,12760.7998046875
2008-07-16,13058.09794921875,12970.468288352273,13059.411444657599,-504.6005859375,12.122603619829263,13.82329838041432,19.104899504699276,-295.91012170875365,-87.87739638017074,1376251033.3786879,-161.3276821928163,-3.955710309621078,326100000.0,-0.00022767339139850588,12683.734195905132,13432.46170253237,12887.9501953125
2008-07-17,13020.3529296875,12939.532333096591,13028.236672049397,-349.939453125,29.35258862653192,15.390717393758104,30.274416539503832,-292.41257129559926,-70.64741137346809,1366459475.415965,-71.26031113345755,-2.8453735597702257,437200000.0,-0.00010168905181756709,12661.410237637736,13379.295621737265,12803.7001953125
2008-07-18,12976.933984375,12900.14092684659,12987.411858097234,-556.33984375,17.93598007598545,15.75345927839245,28.57953625690874,-293.06078597138185,-82.06401992401454,1292727729.9786284,-67.2632088673514,-3.2798993242570837,324000000.0,-0.00013349361973412528,12628.87434831994,13324.993620430061,13184.9599609375
2008-07-22,12959.4259765625,12937.963831676136,13023.329694977281,151.8603515625,82.35976680128469,21.08984341246218,43.12117463611082,-259.8150379783765,-17.640233198715308,1405127729.9786284,65.81166789565286,-1.3104756992725728,436400000.0,0.00017403084425412477,12679.209610132646,13239.642342992352,13312.9296875
2008-07-23,12987.408984375,13002.237233664773,13075.98423907232,260.7998046875,89.44636183552188,29.53180269620402,63.0319502127528,-220.5985331529082,-10.553638164478118,1404007822.6374955,151.06897845126483,2.147072350492219,563700000.0,0.0002506432988416931,12636.404931834099,13338.413036915903,13603.3095703125
2008-07-24,13042.526953125,13114.219158380682,13171.861572025078,536.099609375,100.0,38.832129019186944,70.49024875477397,-164.1952007359123,-0.0,1530207822.6374955,191.70607784541176,4.222909919290741,689900000.0,0.00042996469871441317,12531.537933860312,13553.515972389687,13334.759765625
2008-07-25,13069.28193359375,13167.352397017046,13201.479425406882,295.0693359375,71.18470728893462,43.92332353666807,58.369037880319866,-139.5561617434123,-28.81529271106538,1436474665.4663744,98.1702356865748,2.0474899040215986,580300000.0,0.0002031311539380423,12528.761103078998,13609.802764108501,13353.7802734375
2008-07-28,13100.69091796875,13219.079367897728,13229.170488685177,343.6201171875,73.22560060020726,49.46023442436718,59.877342440007126,-117.14438228853578,-26.774399399792735,1378065543.0072768,78.20195661601477,2.40872162911867,673900000.0,0.00019318779219622354,12534.791518489781,13666.590317447719,13159.4501953125
2008-07-29,13115.619921875,13229.762872869318,13216.494071708325,404.890625,52.37405654396717,53.300773373619734,54.25388106507723,-113.75243159980528,-47.62594345603283,1420405469.3702147,5.806789639903213,1.1474880959922849,567400000.0,3.341837724680979e-05,12552.189923345668,13679.049920404334,13367.7900390625
2008-07-30,13176.94296875,13275.611985085226,13244.002429409084,606.990234375,74.72884316546461,60.27305085577268,67.95707103925146,-93.17889373427715,-25.27115683453539,1520358617.9211683,50.58029407414103,4.807931354818042,676400000.0,0.0001448341020865818,12651.870235556382,13702.015701943617,13376.8095703125
2008-07-31,13238.5439453125,13311.9513671875,13268.149182300614,488.859375,73.06711969743243,66.367502463533,68.00914283887089,-75.2786505349668,-26.932880302567575,1539531310.7817116,49.262571550900184,4.827360158089131,813400000.0,0.0001044417162273779,12783.317337940634,13693.770552684366,13094.58984375
2008-08-01,13259.20791015625,13285.777894176137,13236.592938927774,290.8896484375,39.50866444563921,67.38311004544373,55.53893054158747,-82.90962165120618,-60.49133555436079,1463178042.2308133,-46.98855770409784,1.6033554235231082,678400000.0,-0.0001241537711164154,12853.441981800885,13664.973838511616,12933.1796875
2008-08-04,13272.155859375,13226.500035511364,13181.426893213633,-251.7802734375,3.3196435490120106,65.92147639274638,53.3328071372301,-100.81948759240368,-96.68035645098799,1353247322.067486,-132.15692272022267,1.0112661981487439,536400000.0,-0.0002554040017813371,12920.732694895625,13623.579023854374,12914.66015625
2008-08-05,13245.12587890625,13161.500816761363,13132.923850129337,-398.26953125,3.0029889588712106,57.98579860850505,41.44490264719755,-115.17983533730512,-96.99701104112879,1248111128.5553916,-125.6282000972628,-2.0500616269469556,391800000.0,-0.0002494998731439307,12834.448654829323,13655.803102983178,13254.8896484375
2008-08-06,13239.321875,13163.276047585226,13155.09944982173,-348.419921875,50.92467906174476,54.13363033112732,48.38059603482673,-97.9774151300353,-49.07532093825523,1352906923.8789515,-17.291461485168128,-0.4359674423654166,548100000.0,1.1758739295323888e-05,12831.007992766721,13647.635757233278,13124.990234375
2008-08-07,13191.48994140625,13142.4884765625,13149.625047013233,-209.76953125,40.18288200079278,48.151918531206604,35.34145969192461,-93.74553016203208,-59.81711799920722,1327310206.4296033,-31.680124602229906,-3.51619827120138,412200000.0,-5.0411066018036336e-05,12860.125302944676,13522.854579867822,13168.41015625
2008-08-08,13174.85498046875,13138.292151988637,13153.040521419916,-185.3701171875,47.78840036307186,45.81228783862033,44.086012545810824,-85.8979281695847,-52.21159963692814,1389773360.7929025,-26.80467046428488,-1.247488610959638,574500000.0,-4.891761031376983e-06,12857.525168598402,13492.184792339098,13430.91015625
2008-08-11,13182.56796875,13184.847638494319,13203.562273207204,271.4599609375,93.41417761645123,47.83114554024473,52.337428269561435,-57.830457341660804,-6.5858223835487655,1462370004.0425503,120.39269301745905,0.5775883774718228,688300000.0,0.00018838680603711593,12845.106495717993,13520.029441782006,13303.599609375
